wavelength,intensity,error,status,Version,IDData,IDDevice,IDDataType,IDDataTypeSub1,IDDataTypeSub2,IDDataTypeSub3,DateTime,PositionLatitude,PositionLongitude,Comment,CommentSub1,CommentSub2,CommentSub3,IDMethodType,MethodName,Mission,MissionSub,RecordType,CalFactor,IDBasisSpec,IDDataBack,IDDataCal,InclV,InclValid,InclX,InclY,IntegrationTime,P31,P31e,PathLength,PathLengthCustomOn,PressValid,Pressure,RAWDynamic,Salinity,Temperature,Unit1,Unit2,Unit3,Unit4,p999
307.94558934712,0,0,0,1,95A7_2019-06-17_13-47-50_000_456,SAM_8581,SPECTRUM,CALIBRATED,,,2019-06-17 13:47:50,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,10.9003695216883,1,-9.1,-5.95,64,-1,0,+INF,0,1,0.782111791017779,65535,0,-NAN,$01 $01 Wavelength nm,$03 $06 Intensity mW/(m^2 nm),$f0 $06 Error mW/(m^2 nm),$f1 $00 Status,34
311.27333535203,0,0,0,1,95A7_2019-06-17_13-47-50_000_456,SAM_8581,SPECTRUM,CALIBRATED,,,2019-06-17 13:47:50,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,10.9003695216883,1,-9.1,-5.95,64,-1,0,+INF,0,1,0.782111791017779,65535,0,-NAN,$01 $01 Wavelength nm,$03 $06 Intensity mW/(m^2 nm),$f0 $06 Error mW/(m^2 nm),$f1 $00 Status,34
314.60170164096,0,0,0,1,95A7_2019-06-17_13-47-50_000_456,SAM_8581,SPECTRUM,CALIBRATED,,,2019-06-17 13:47:50,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,10.9003695216883,1,-9.1,-5.95,64,-1,0,+INF,0,1,0.782111791017779,65535,0,-NAN,$01 $01 Wavelength nm,$03 $06 Intensity mW/(m^2 nm),$f0 $06 Error mW/(m^2 nm),$f1 $00 Status,34
317.93067776125,0.296130174542476,0,0,1,95A7_2019-06-17_13-47-50_000_456,SAM_8581,SPECTRUM,CALIBRATED,,,2019-06-17 13:47:50,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,10.9003695216883,1,-9.1,-5.95,64,-1,0,+INF,0,1,0.782111791017779,65535,0,-NAN,$01 $01 Wavelength nm,$03 $06 Intensity mW/(m^2 nm),$f0 $06 Error mW/(m^2 nm),$f1 $00 Status,34
321.26025326024,0.372286019686532,0,0,1,95A7_2019-06-17_13-47-50_000_456,SAM_8581,SPECTRUM,CALIBRATED,,,2019-06-17 13:47:50,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,10.9003695216883,1,-9.1,-5.95,64,-1,0,+INF,0,1,0.782111791017779,65535,0,-NAN,$01 $01 Wavelength nm,$03 $06 Intensity mW/(m^2 nm),$f0 $06 Error mW/(m^2 nm),$f1 $00 Status,34
324.59041768527,0.642083283420159,0,0,1,95A7_2019-06-17_13-47-50_000_456,SAM_8581,SPECTRUM,CALIBRATED,,,2019-06-17 13:47:50,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,10.9003695216883,1,-9.1,-5.95,64,-1,0,+INF,0,1,0.782111791017779,65535,0,-NAN,$01 $01 Wavelength nm,$03 $06 Intensity mW/(m^2 nm),$f0 $06 Error mW/(m^2 nm),$f1 $00 Status,34
327.92116058368,0.976015976101038,0,0,1,95A7_2019-06-17_13-47-50_000_456,SAM_8581,SPECTRUM,CALIBRATED,,,2019-06-17 13:47:50,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,10.9003695216883,1,-9.1,-5.95,64,-1,0,+INF,0,1,0.782111791017779,65535,0,-NAN,$01 $01 Wavelength nm,$03 $06 Intensity mW/(m^2 nm),$f0 $06 Error mW/(m^2 nm),$f1 $00 Status,34
331.25247150281,0.96449672090436,0,0,1,95A7_2019-06-17_13-47-50_000_456,SAM_8581,SPECTRUM,CALIBRATED,,,2019-06-17 13:47:50,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,10.9003695216883,1,-9.1,-5.95,64,-1,0,+INF,0,1,0.782111791017779,65535,0,-NAN,$01 $01 Wavelength nm,$03 $06 Intensity mW/(m^2 nm),$f0 $06 Error mW/(m^2 nm),$f1 $00 Status,34
334.58433999,1.34008701538302,0,0,1,95A7_2019-06-17_13-47-50_000_456,SAM_8581,SPECTRUM,CALIBRATED,,,2019-06-17 13:47:50,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,10.9003695216883,1,-9.1,-5.95,64,-1,0,+INF,0,1,0.782111791017779,65535,0,-NAN,$01 $01 Wavelength nm,$03 $06 Intensity mW/(m^2 nm),$f0 $06 Error mW/(m^2 nm),$f1 $00 Status,34
337.91675559259,1.32463169907917,0,0,1,95A7_2019-06-17_13-47-50_000_456,SAM_8581,SPECTRUM,CALIBRATED,,,2019-06-17 13:47:50,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,10.9003695216883,1,-9.1,-5.95,64,-1,0,+INF,0,1,0.782111791017779,65535,0,-NAN,$01 $01 Wavelength nm,$03 $06 Intensity mW/(m^2 nm),$f0 $06 Error mW/(m^2 nm),$f1 $00 Status,34
