wavelength,intensity,error,status,Version,IDData,IDDevice,IDDataType,IDDataTypeSub1,IDDataTypeSub2,IDDataTypeSub3,DateTime,PositionLatitude,PositionLongitude,Comment,CommentSub1,CommentSub2,CommentSub3,IDMethodType,MethodName,Mission,MissionSub,RecordType,CalFactor,IDBasisSpec,IDDataBack,IDDataCal,InclV,InclValid,InclX,InclY,IntegrationTime,P31,P31e,PathLength,PathLengthCustomOn,PressValid,Pressure,RAWDynamic,Salinity,Temperature,Unit1,Unit2,Unit3,Unit4,p999
307.94558934712,0,0,0,1,95A7_2019-06-17_02-48-50_000_380,SAM_8581,SPECTRUM,CALIBRATED,,,2019-06-17 02:48:50,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,10.0374773017088,1,-4.2,-9.1,4096,-1,0,+INF,0,1,0.95403814418318,65535,0,-NAN,$01 $01 Wavelength nm,$03 $06 Intensity mW/(m^2 nm),$f0 $06 Error mW/(m^2 nm),$f1 $00 Status,28
311.27333535203,0,0,0,1,95A7_2019-06-17_02-48-50_000_380,SAM_8581,SPECTRUM,CALIBRATED,,,2019-06-17 02:48:50,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,10.0374773017088,1,-4.2,-9.1,4096,-1,0,+INF,0,1,0.95403814418318,65535,0,-NAN,$01 $01 Wavelength nm,$03 $06 Intensity mW/(m^2 nm),$f0 $06 Error mW/(m^2 nm),$f1 $00 Status,28
314.60170164096,0,0,0,1,95A7_2019-06-17_02-48-50_000_380,SAM_8581,SPECTRUM,CALIBRATED,,,2019-06-17 02:48:50,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,10.0374773017088,1,-4.2,-9.1,4096,-1,0,+INF,0,1,0.95403814418318,65535,0,-NAN,$01 $01 Wavelength nm,$03 $06 Intensity mW/(m^2 nm),$f0 $06 Error mW/(m^2 nm),$f1 $00 Status,28
317.93067776125,-0.00237811419560682,0,0,1,95A7_2019-06-17_02-48-50_000_380,SAM_8581,SPECTRUM,CALIBRATED,,,2019-06-17 02:48:50,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,10.0374773017088,1,-4.2,-9.1,4096,-1,0,+INF,0,1,0.95403814418318,65535,0,-NAN,$01 $01 Wavelength nm,$03 $06 Intensity mW/(m^2 nm),$f0 $06 Error mW/(m^2 nm),$f1 $00 Status,28
321.26025326024,-0.00216780110026291,0,0,1,95A7_2019-06-17_02-48-50_000_380,SAM_8581,SPECTRUM,CALIBRATED,,,2019-06-17 02:48:50,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,10.0374773017088,1,-4.2,-9.1,4096,-1,0,+INF,0,1,0.95403814418318,65535,0,-NAN,$01 $01 Wavelength nm,$03 $06 Intensity mW/(m^2 nm),$f0 $06 Error mW/(m^2 nm),$f1 $00 Status,28
324.59041768527,-0.00121251722850415,0,0,1,95A7_2019-06-17_02-48-50_000_380,SAM_8581,SPECTRUM,CALIBRATED,,,2019-06-17 02:48:50,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,10.0374773017088,1,-4.2,-9.1,4096,-1,0,+INF,0,1,0.95403814418318,65535,0,-NAN,$01 $01 Wavelength nm,$03 $06 Intensity mW/(m^2 nm),$f0 $06 Error mW/(m^2 nm),$f1 $00 Status,28
327.92116058368,-0.00790457254688516,0,0,1,95A7_2019-06-17_02-48-50_000_380,SAM_8581,SPECTRUM,CALIBRATED,,,2019-06-17 02:48:50,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,10.0374773017088,1,-4.2,-9.1,4096,-1,0,+INF,0,1,0.95403814418318,65535,0,-NAN,$01 $01 Wavelength nm,$03 $06 Intensity mW/(m^2 nm),$f0 $06 Error mW/(m^2 nm),$f1 $00 Status,28
331.25247150281,-0.0042879321278837,0,0,1,95A7_2019-06-17_02-48-50_000_380,SAM_8581,SPECTRUM,CALIBRATED,,,2019-06-17 02:48:50,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,10.0374773017088,1,-4.2,-9.1,4096,-1,0,+INF,0,1,0.95403814418318,65535,0,-NAN,$01 $01 Wavelength nm,$03 $06 Intensity mW/(m^2 nm),$f0 $06 Error mW/(m^2 nm),$f1 $00 Status,28
334.58433999,-0.00402960634482057,0,0,1,95A7_2019-06-17_02-48-50_000_380,SAM_8581,SPECTRUM,CALIBRATED,,,2019-06-17 02:48:50,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,10.0374773017088,1,-4.2,-9.1,4096,-1,0,+INF,0,1,0.95403814418318,65535,0,-NAN,$01 $01 Wavelength nm,$03 $06 Intensity mW/(m^2 nm),$f0 $06 Error mW/(m^2 nm),$f1 $00 Status,28
337.91675559259,-0.00248452403061642,0,0,1,95A7_2019-06-17_02-48-50_000_380,SAM_8581,SPECTRUM,CALIBRATED,,,2019-06-17 02:48:50,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,10.0374773017088,1,-4.2,-9.1,4096,-1,0,+INF,0,1,0.95403814418318,65535,0,-NAN,$01 $01 Wavelength nm,$03 $06 Intensity mW/(m^2 nm),$f0 $06 Error mW/(m^2 nm),$f1 $00 Status,28
341.24970785792,-0.00250442351110307,0,0,1,95A7_2019-06-17_02-48-50_000_380,SAM_8581,SPECTRUM,CALIBRATED,,,2019-06-17 02:48:50,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,10.0374773017088,1,-4.2,-9.1,4096,-1,0,+INF,0,1,0.95403814418318,65535,0,-NAN,$01 $01 Wavelength nm,$03 $06 Intensity mW/(m^2 nm),$f0 $06 Error mW/(m^2 nm),$f1 $00 Status,28
