wavelength,intensity,error,status,Version,IDData,IDDevice,IDDataType,IDDataTypeSub1,IDDataTypeSub2,IDDataTypeSub3,DateTime,PositionLatitude,PositionLongitude,Comment,CommentSub1,CommentSub2,CommentSub3,IDMethodType,MethodName,Mission,MissionSub,RecordType,CalFactor,IDBasisSpec,IDDataBack,IDDataCal,InclV,InclValid,InclX,InclY,IntegrationTime,P31,P31e,PathLength,PathLengthCustomOn,PressValid,Pressure,RAWDynamic,Salinity,Temperature,Unit1,Unit2,Unit3,Unit4,p999
307.94558934712,0,0,0,1,95A7_2019-06-16_14-14-50_000_196,SAM_8581,SPECTRUM,CALIBRATED,,,2019-06-16 14:14:50,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,8.32665355418726,1,3.15,-7.7,64,-1,0,+INF,0,1,0.0212474068524345,65535,0,-NAN,$01 $01 Wavelength nm,$03 $06 Intensity mW/(m^2 nm),$f0 $06 Error mW/(m^2 nm),$f1 $00 Status,14
311.27333535203,0,0,0,1,95A7_2019-06-16_14-14-50_000_196,SAM_8581,SPECTRUM,CALIBRATED,,,2019-06-16 14:14:50,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,8.32665355418726,1,3.15,-7.7,64,-1,0,+INF,0,1,0.0212474068524345,65535,0,-NAN,$01 $01 Wavelength nm,$03 $06 Intensity mW/(m^2 nm),$f0 $06 Error mW/(m^2 nm),$f1 $00 Status,14
314.60170164096,0,0,0,1,95A7_2019-06-16_14-14-50_000_196,SAM_8581,SPECTRUM,CALIBRATED,,,2019-06-16 14:14:50,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,8.32665355418726,1,3.15,-7.7,64,-1,0,+INF,0,1,0.0212474068524345,65535,0,-NAN,$01 $01 Wavelength nm,$03 $06 Intensity mW/(m^2 nm),$f0 $06 Error mW/(m^2 nm),$f1 $00 Status,14
317.93067776125,45.8573649875736,0,0,1,95A7_2019-06-16_14-14-50_000_196,SAM_8581,SPECTRUM,CALIBRATED,,,2019-06-16 14:14:50,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,8.32665355418726,1,3.15,-7.7,64,-1,0,+INF,0,1,0.0212474068524345,65535,0,-NAN,$01 $01 Wavelength nm,$03 $06 Intensity mW/(m^2 nm),$f0 $06 Error mW/(m^2 nm),$f1 $00 Status,14
321.26025326024,58.2972013832581,0,0,1,95A7_2019-06-16_14-14-50_000_196,SAM_8581,SPECTRUM,CALIBRATED,,,2019-06-16 14:14:50,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,8.32665355418726,1,3.15,-7.7,64,-1,0,+INF,0,1,0.0212474068524345,65535,0,-NAN,$01 $01 Wavelength nm,$03 $06 Intensity mW/(m^2 nm),$f0 $06 Error mW/(m^2 nm),$f1 $00 Status,14
324.59041768527,70.7624018464173,0,0,1,95A7_2019-06-16_14-14-50_000_196,SAM_8581,SPECTRUM,CALIBRATED,,,2019-06-16 14:14:50,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,8.32665355418726,1,3.15,-7.7,64,-1,0,+INF,0,1,0.0212474068524345,65535,0,-NAN,$01 $01 Wavelength nm,$03 $06 Intensity mW/(m^2 nm),$f0 $06 Error mW/(m^2 nm),$f1 $00 Status,14
327.92116058368,83.2918856429155,0,0,1,95A7_2019-06-16_14-14-50_000_196,SAM_8581,SPECTRUM,CALIBRATED,,,2019-06-16 14:14:50,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,8.32665355418726,1,3.15,-7.7,64,-1,0,+INF,0,1,0.0212474068524345,65535,0,-NAN,$01 $01 Wavelength nm,$03 $06 Intensity mW/(m^2 nm),$f0 $06 Error mW/(m^2 nm),$f1 $00 Status,14
331.25247150281,90.1421518316504,0,0,1,95A7_2019-06-16_14-14-50_000_196,SAM_8581,SPECTRUM,CALIBRATED,,,2019-06-16 14:14:50,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,8.32665355418726,1,3.15,-7.7,64,-1,0,+INF,0,1,0.0212474068524345,65535,0,-NAN,$01 $01 Wavelength nm,$03 $06 Intensity mW/(m^2 nm),$f0 $06 Error mW/(m^2 nm),$f1 $00 Status,14
334.58433999,94.0310494145712,0,0,1,95A7_2019-06-16_14-14-50_000_196,SAM_8581,SPECTRUM,CALIBRATED,,,2019-06-16 14:14:50,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,8.32665355418726,1,3.15,-7.7,64,-1,0,+INF,0,1,0.0212474068524345,65535,0,-NAN,$01 $01 Wavelength nm,$03 $06 Intensity mW/(m^2 nm),$f0 $06 Error mW/(m^2 nm),$f1 $00 Status,14
337.91675559259,97.1269050452689,0,0,1,95A7_2019-06-16_14-14-50_000_196,SAM_8581,SPECTRUM,CALIBRATED,,,2019-06-16 14:14:50,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,8.32665355418726,1,3.15,-7.7,64,-1,0,+INF,0,1,0.0212474068524345,65535,0,-NAN,$01 $01 Wavelength nm,$03 $06 Intensity mW/(m^2 nm),$f0 $06 Error mW/(m^2 nm),$f1 $00 Status,14
