wavelength,intensity,error,status,Version,IDData,IDDevice,IDDataType,IDDataTypeSub1,IDDataTypeSub2,IDDataTypeSub3,DateTime,PositionLatitude,PositionLongitude,Comment,CommentSub1,CommentSub2,CommentSub3,IDMethodType,MethodName,Mission,MissionSub,RecordType,CalFactor,IDBasisSpec,IDDataBack,IDDataCal,InclV,InclValid,InclX,InclY,IntegrationTime,P31,P31e,PathLength,PathLengthCustomOn,PressValid,Pressure,RAWDynamic,Salinity,Temperature,Unit1,Unit2,Unit3,Unit4,p999
307.94558934712,0,0,0,1,95A7_2019-06-17_03-13-50_000_666,SAM_8581,SPECTRUM,CALIBRATED,,,2019-06-17 03:13:50,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,29.7670446896526,1,-25.9,-13.65,4096,-1,0,+INF,0,1,0.810550404235213,65535,0,-NAN,$01 $01 Wavelength nm,$03 $06 Intensity mW/(m^2 nm),$f0 $06 Error mW/(m^2 nm),$f1 $00 Status,50
311.27333535203,0,0,0,1,95A7_2019-06-17_03-13-50_000_666,SAM_8581,SPECTRUM,CALIBRATED,,,2019-06-17 03:13:50,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,29.7670446896526,1,-25.9,-13.65,4096,-1,0,+INF,0,1,0.810550404235213,65535,0,-NAN,$01 $01 Wavelength nm,$03 $06 Intensity mW/(m^2 nm),$f0 $06 Error mW/(m^2 nm),$f1 $00 Status,50
314.60170164096,0,0,0,1,95A7_2019-06-17_03-13-50_000_666,SAM_8581,SPECTRUM,CALIBRATED,,,2019-06-17 03:13:50,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,29.7670446896526,1,-25.9,-13.65,4096,-1,0,+INF,0,1,0.810550404235213,65535,0,-NAN,$01 $01 Wavelength nm,$03 $06 Intensity mW/(m^2 nm),$f0 $06 Error mW/(m^2 nm),$f1 $00 Status,50
317.93067776125,0.00101533594753764,0,0,1,95A7_2019-06-17_03-13-50_000_666,SAM_8581,SPECTRUM,CALIBRATED,,,2019-06-17 03:13:50,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,29.7670446896526,1,-25.9,-13.65,4096,-1,0,+INF,0,1,0.810550404235213,65535,0,-NAN,$01 $01 Wavelength nm,$03 $06 Intensity mW/(m^2 nm),$f0 $06 Error mW/(m^2 nm),$f1 $00 Status,50
321.26025326024,0.00780420774218404,0,0,1,95A7_2019-06-17_03-13-50_000_666,SAM_8581,SPECTRUM,CALIBRATED,,,2019-06-17 03:13:50,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,29.7670446896526,1,-25.9,-13.65,4096,-1,0,+INF,0,1,0.810550404235213,65535,0,-NAN,$01 $01 Wavelength nm,$03 $06 Intensity mW/(m^2 nm),$f0 $06 Error mW/(m^2 nm),$f1 $00 Status,50
324.59041768527,0.00781795500249409,0,0,1,95A7_2019-06-17_03-13-50_000_666,SAM_8581,SPECTRUM,CALIBRATED,,,2019-06-17 03:13:50,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,29.7670446896526,1,-25.9,-13.65,4096,-1,0,+INF,0,1,0.810550404235213,65535,0,-NAN,$01 $01 Wavelength nm,$03 $06 Intensity mW/(m^2 nm),$f0 $06 Error mW/(m^2 nm),$f1 $00 Status,50
327.92116058368,0.0104540376614032,0,0,1,95A7_2019-06-17_03-13-50_000_666,SAM_8581,SPECTRUM,CALIBRATED,,,2019-06-17 03:13:50,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,29.7670446896526,1,-25.9,-13.65,4096,-1,0,+INF,0,1,0.810550404235213,65535,0,-NAN,$01 $01 Wavelength nm,$03 $06 Intensity mW/(m^2 nm),$f0 $06 Error mW/(m^2 nm),$f1 $00 Status,50
331.25247150281,0.00613081854923344,0,0,1,95A7_2019-06-17_03-13-50_000_666,SAM_8581,SPECTRUM,CALIBRATED,,,2019-06-17 03:13:50,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,29.7670446896526,1,-25.9,-13.65,4096,-1,0,+INF,0,1,0.810550404235213,65535,0,-NAN,$01 $01 Wavelength nm,$03 $06 Intensity mW/(m^2 nm),$f0 $06 Error mW/(m^2 nm),$f1 $00 Status,50
334.58433999,0.00493442513379545,0,0,1,95A7_2019-06-17_03-13-50_000_666,SAM_8581,SPECTRUM,CALIBRATED,,,2019-06-17 03:13:50,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,29.7670446896526,1,-25.9,-13.65,4096,-1,0,+INF,0,1,0.810550404235213,65535,0,-NAN,$01 $01 Wavelength nm,$03 $06 Intensity mW/(m^2 nm),$f0 $06 Error mW/(m^2 nm),$f1 $00 Status,50
337.91675559259,0.0024241572765327,0,0,1,95A7_2019-06-17_03-13-50_000_666,SAM_8581,SPECTRUM,CALIBRATED,,,2019-06-17 03:13:50,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,29.7670446896526,1,-25.9,-13.65,4096,-1,0,+INF,0,1,0.810550404235213,65535,0,-NAN,$01 $01 Wavelength nm,$03 $06 Intensity mW/(m^2 nm),$f0 $06 Error mW/(m^2 nm),$f1 $00 Status,50
