wavelength,intensity,error,status,Version,IDData,IDDevice,IDDataType,IDDataTypeSub1,IDDataTypeSub2,IDDataTypeSub3,DateTime,PositionLatitude,PositionLongitude,Comment,CommentSub1,CommentSub2,CommentSub3,IDMethodType,MethodName,Mission,MissionSub,RecordType,CalFactor,IDBasisSpec,IDDataBack,IDDataCal,InclV,InclValid,InclX,InclY,IntegrationTime,P31,P31e,PathLength,PathLengthCustomOn,PressValid,Pressure,RAWDynamic,Salinity,Temperature,Unit1,Unit2,Unit3,Unit4,p999
11,1216,0,0,1,95A7_2019-06-17_01-36-40_000_093,SAM_8581,SPECTRUM,RAW,,,2019-06-17 01:36:40,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,11.4136265422117,1,10.85,3.5,4096,-1,0,+INF,0,1,0.221584776588116,65535,0,-NAN,$05 $00 Pixel,$03 $05 Intensity counts,$f0 $05 Error counts,$f1 $00 Status,6
12,1212,0,0,1,95A7_2019-06-17_01-36-40_000_093,SAM_8581,SPECTRUM,RAW,,,2019-06-17 01:36:40,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,11.4136265422117,1,10.85,3.5,4096,-1,0,+INF,0,1,0.221584776588116,65535,0,-NAN,$05 $00 Pixel,$03 $05 Intensity counts,$f0 $05 Error counts,$f1 $00 Status,6
13,1221,0,0,1,95A7_2019-06-17_01-36-40_000_093,SAM_8581,SPECTRUM,RAW,,,2019-06-17 01:36:40,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,11.4136265422117,1,10.85,3.5,4096,-1,0,+INF,0,1,0.221584776588116,65535,0,-NAN,$05 $00 Pixel,$03 $05 Intensity counts,$f0 $05 Error counts,$f1 $00 Status,6
14,1234,0,0,1,95A7_2019-06-17_01-36-40_000_093,SAM_8581,SPECTRUM,RAW,,,2019-06-17 01:36:40,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,11.4136265422117,1,10.85,3.5,4096,-1,0,+INF,0,1,0.221584776588116,65535,0,-NAN,$05 $00 Pixel,$03 $05 Intensity counts,$f0 $05 Error counts,$f1 $00 Status,6
15,1238,0,0,1,95A7_2019-06-17_01-36-40_000_093,SAM_8581,SPECTRUM,RAW,,,2019-06-17 01:36:40,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,11.4136265422117,1,10.85,3.5,4096,-1,0,+INF,0,1,0.221584776588116,65535,0,-NAN,$05 $00 Pixel,$03 $05 Intensity counts,$f0 $05 Error counts,$f1 $00 Status,6
16,1250,0,0,1,95A7_2019-06-17_01-36-40_000_093,SAM_8581,SPECTRUM,RAW,,,2019-06-17 01:36:40,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,11.4136265422117,1,10.85,3.5,4096,-1,0,+INF,0,1,0.221584776588116,65535,0,-NAN,$05 $00 Pixel,$03 $05 Intensity counts,$f0 $05 Error counts,$f1 $00 Status,6
17,1253,0,0,1,95A7_2019-06-17_01-36-40_000_093,SAM_8581,SPECTRUM,RAW,,,2019-06-17 01:36:40,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,11.4136265422117,1,10.85,3.5,4096,-1,0,+INF,0,1,0.221584776588116,65535,0,-NAN,$05 $00 Pixel,$03 $05 Intensity counts,$f0 $05 Error counts,$f1 $00 Status,6
18,1247,0,0,1,95A7_2019-06-17_01-36-40_000_093,SAM_8581,SPECTRUM,RAW,,,2019-06-17 01:36:40,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,11.4136265422117,1,10.85,3.5,4096,-1,0,+INF,0,1,0.221584776588116,65535,0,-NAN,$05 $00 Pixel,$03 $05 Intensity counts,$f0 $05 Error counts,$f1 $00 Status,6
19,1264,0,0,1,95A7_2019-06-17_01-36-40_000_093,SAM_8581,SPECTRUM,RAW,,,2019-06-17 01:36:40,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,11.4136265422117,1,10.85,3.5,4096,-1,0,+INF,0,1,0.221584776588116,65535,0,-NAN,$05 $00 Pixel,$03 $05 Intensity counts,$f0 $05 Error counts,$f1 $00 Status,6
20,1244,0,0,1,95A7_2019-06-17_01-36-40_000_093,SAM_8581,SPECTRUM,RAW,,,2019-06-17 01:36:40,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,11.4136265422117,1,10.85,3.5,4096,-1,0,+INF,0,1,0.221584776588116,65535,0,-NAN,$05 $00 Pixel,$03 $05 Intensity counts,$f0 $05 Error counts,$f1 $00 Status,6
21,1233,0,0,1,95A7_2019-06-17_01-36-40_000_093,SAM_8581,SPECTRUM,RAW,,,2019-06-17 01:36:40,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,11.4136265422117,1,10.85,3.5,4096,-1,0,+INF,0,1,0.221584776588116,65535,0,-NAN,$05 $00 Pixel,$03 $05 Intensity counts,$f0 $05 Error counts,$f1 $00 Status,6
22,1238,0,0,1,95A7_2019-06-17_01-36-40_000_093,SAM_8581,SPECTRUM,RAW,,,2019-06-17 01:36:40,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,11.4136265422117,1,10.85,3.5,4096,-1,0,+INF,0,1,0.221584776588116,65535,0,-NAN,$05 $00 Pixel,$03 $05 Intensity counts,$f0 $05 Error counts,$f1 $00 Status,6
23,1224,0,0,1,95A7_2019-06-17_01-36-40_000_093,SAM_8581,SPECTRUM,RAW,,,2019-06-17 01:36:40,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,11.4136265422117,1,10.85,3.5,4096,-1,0,+INF,0,1,0.221584776588116,65535,0,-NAN,$05 $00 Pixel,$03 $05 Intensity counts,$f0 $05 Error counts,$f1 $00 Status,6
24,1217,0,0,1,95A7_2019-06-17_01-36-40_000_093,SAM_8581,SPECTRUM,RAW,,,2019-06-17 01:36:40,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,11.4136265422117,1,10.85,3.5,4096,-1,0,+INF,0,1,0.221584776588116,65535,0,-NAN,$05 $00 Pixel,$03 $05 Intensity counts,$f0 $05 Error counts,$f1 $00 Status,6
25,1215,0,0,1,95A7_2019-06-17_01-36-40_000_093,SAM_8581,SPECTRUM,RAW,,,2019-06-17 01:36:40,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,11.4136265422117,1,10.85,3.5,4096,-1,0,+INF,0,1,0.221584776588116,65535,0,-NAN,$05 $00 Pixel,$03 $05 Intensity counts,$f0 $05 Error counts,$f1 $00 Status,6
26,1211,0,0,1,95A7_2019-06-17_01-36-40_000_093,SAM_8581,SPECTRUM,RAW,,,2019-06-17 01:36:40,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,11.4136265422117,1,10.85,3.5,4096,-1,0,+INF,0,1,0.221584776588116,65535,0,-NAN,$05 $00 Pixel,$03 $05 Intensity counts,$f0 $05 Error counts,$f1 $00 Status,6
27,1226,0,0,1,95A7_2019-06-17_01-36-40_000_093,SAM_8581,SPECTRUM,RAW,,,2019-06-17 01:36:40,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,11.4136265422117,1,10.85,3.5,4096,-1,0,+INF,0,1,0.221584776588116,65535,0,-NAN,$05 $00 Pixel,$03 $05 Intensity counts,$f0 $05 Error counts,$f1 $00 Status,6
28,1227,0,0,1,95A7_2019-06-17_01-36-40_000_093,SAM_8581,SPECTRUM,RAW,,,2019-06-17 01:36:40,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,11.4136265422117,1,10.85,3.5,4096,-1,0,+INF,0,1,0.221584776588116,65535,0,-NAN,$05 $00 Pixel,$03 $05 Intensity counts,$f0 $05 Error counts,$f1 $00 Status,6
29,1237,0,0,1,95A7_2019-06-17_01-36-40_000_093,SAM_8581,SPECTRUM,RAW,,,2019-06-17 01:36:40,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,11.4136265422117,1,10.85,3.5,4096,-1,0,+INF,0,1,0.221584776588116,65535,0,-NAN,$05 $00 Pixel,$03 $05 Intensity counts,$f0 $05 Error counts,$f1 $00 Status,6
30,1246,0,0,1,95A7_2019-06-17_01-36-40_000_093,SAM_8581,SPECTRUM,RAW,,,2019-06-17 01:36:40,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,11.4136265422117,1,10.85,3.5,4096,-1,0,+INF,0,1,0.221584776588116,65535,0,-NAN,$05 $00 Pixel,$03 $05 Intensity counts,$f0 $05 Error counts,$f1 $00 Status,6
31,1276,0,0,1,95A7_2019-06-17_01-36-40_000_093,SAM_8581,SPECTRUM,RAW,,,2019-06-17 01:36:40,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,11.4136265422117,1,10.85,3.5,4096,-1,0,+INF,0,1,0.221584776588116,65535,0,-NAN,$05 $00 Pixel,$03 $05 Intensity counts,$f0 $05 Error counts,$f1 $00 Status,6
32,1348,0,0,1,95A7_2019-06-17_01-36-40_000_093,SAM_8581,SPECTRUM,RAW,,,2019-06-17 01:36:40,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,11.4136265422117,1,10.85,3.5,4096,-1,0,+INF,0,1,0.221584776588116,65535,0,-NAN,$05 $00 Pixel,$03 $05 Intensity counts,$f0 $05 Error counts,$f1 $00 Status,6
33,1259,0,0,1,95A7_2019-06-17_01-36-40_000_093,SAM_8581,SPECTRUM,RAW,,,2019-06-17 01:36:40,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,11.4136265422117,1,10.85,3.5,4096,-1,0,+INF,0,1,0.221584776588116,65535,0,-NAN,$05 $00 Pixel,$03 $05 Intensity counts,$f0 $05 Error counts,$f1 $00 Status,6
34,1284,0,0,1,95A7_2019-06-17_01-36-40_000_093,SAM_8581,SPECTRUM,RAW,,,2019-06-17 01:36:40,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,11.4136265422117,1,10.85,3.5,4096,-1,0,+INF,0,1,0.221584776588116,65535,0,-NAN,$05 $00 Pixel,$03 $05 Intensity counts,$f0 $05 Error counts,$f1 $00 Status,6
35,1261,0,0,1,95A7_2019-06-17_01-36-40_000_093,SAM_8581,SPECTRUM,RAW,,,2019-06-17 01:36:40,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,11.4136265422117,1,10.85,3.5,4096,-1,0,+INF,0,1,0.221584776588116,65535,0,-NAN,$05 $00 Pixel,$03 $05 Intensity counts,$f0 $05 Error counts,$f1 $00 Status,6
36,1257,0,0,1,95A7_2019-06-17_01-36-40_000_093,SAM_8581,SPECTRUM,RAW,,,2019-06-17 01:36:40,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,11.4136265422117,1,10.85,3.5,4096,-1,0,+INF,0,1,0.221584776588116,65535,0,-NAN,$05 $00 Pixel,$03 $05 Intensity counts,$f0 $05 Error counts,$f1 $00 Status,6
37,1246,0,0,1,95A7_2019-06-17_01-36-40_000_093,SAM_8581,SPECTRUM,RAW,,,2019-06-17 01:36:40,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,11.4136265422117,1,10.85,3.5,4096,-1,0,+INF,0,1,0.221584776588116,65535,0,-NAN,$05 $00 Pixel,$03 $05 Intensity counts,$f0 $05 Error counts,$f1 $00 Status,6
38,1248,0,0,1,95A7_2019-06-17_01-36-40_000_093,SAM_8581,SPECTRUM,RAW,,,2019-06-17 01:36:40,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,11.4136265422117,1,10.85,3.5,4096,-1,0,+INF,0,1,0.221584776588116,65535,0,-NAN,$05 $00 Pixel,$03 $05 Intensity counts,$f0 $05 Error counts,$f1 $00 Status,6
39,1254,0,0,1,95A7_2019-06-17_01-36-40_000_093,SAM_8581,SPECTRUM,RAW,,,2019-06-17 01:36:40,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,11.4136265422117,1,10.85,3.5,4096,-1,0,+INF,0,1,0.221584776588116,65535,0,-NAN,$05 $00 Pixel,$03 $05 Intensity counts,$f0 $05 Error counts,$f1 $00 Status,6
40,1245,0,0,1,95A7_2019-06-17_01-36-40_000_093,SAM_8581,SPECTRUM,RAW,,,2019-06-17 01:36:40,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,11.4136265422117,1,10.85,3.5,4096,-1,0,+INF,0,1,0.221584776588116,65535,0,-NAN,$05 $00 Pixel,$03 $05 Intensity counts,$f0 $05 Error counts,$f1 $00 Status,6
41,1244,0,0,1,95A7_2019-06-17_01-36-40_000_093,SAM_8581,SPECTRUM,RAW,,,2019-06-17 01:36:40,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,11.4136265422117,1,10.85,3.5,4096,-1,0,+INF,0,1,0.221584776588116,65535,0,-NAN,$05 $00 Pixel,$03 $05 Intensity counts,$f0 $05 Error counts,$f1 $00 Status,6
42,1238,0,0,1,95A7_2019-06-17_01-36-40_000_093,SAM_8581,SPECTRUM,RAW,,,2019-06-17 01:36:40,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,11.4136265422117,1,10.85,3.5,4096,-1,0,+INF,0,1,0.221584776588116,65535,0,-NAN,$05 $00 Pixel,$03 $05 Intensity counts,$f0 $05 Error counts,$f1 $00 Status,6
43,1236,0,0,1,95A7_2019-06-17_01-36-40_000_093,SAM_8581,SPECTRUM,RAW,,,2019-06-17 01:36:40,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,11.4136265422117,1,10.85,3.5,4096,-1,0,+INF,0,1,0.221584776588116,65535,0,-NAN,$05 $00 Pixel,$03 $05 Intensity counts,$f0 $05 Error counts,$f1 $00 Status,6
44,1247,0,0,1,95A7_2019-06-17_01-36-40_000_093,SAM_8581,SPECTRUM,RAW,,,2019-06-17 01:36:40,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,11.4136265422117,1,10.85,3.5,4096,-1,0,+INF,0,1,0.221584776588116,65535,0,-NAN,$05 $00 Pixel,$03 $05 Intensity counts,$f0 $05 Error counts,$f1 $00 Status,6
45,1245,0,0,1,95A7_2019-06-17_01-36-40_000_093,SAM_8581,SPECTRUM,RAW,,,2019-06-17 01:36:40,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,11.4136265422117,1,10.85,3.5,4096,-1,0,+INF,0,1,0.221584776588116,65535,0,-NAN,$05 $00 Pixel,$03 $05 Intensity counts,$f0 $05 Error counts,$f1 $00 Status,6
46,1245,0,0,1,95A7_2019-06-17_01-36-40_000_093,SAM_8581,SPECTRUM,RAW,,,2019-06-17 01:36:40,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,11.4136265422117,1,10.85,3.5,4096,-1,0,+INF,0,1,0.221584776588116,65535,0,-NAN,$05 $00 Pixel,$03 $05 Intensity counts,$f0 $05 Error counts,$f1 $00 Status,6
47,1234,0,0,1,95A7_2019-06-17_01-36-40_000_093,SAM_8581,SPECTRUM,RAW,,,2019-06-17 01:36:40,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,11.4136265422117,1,10.85,3.5,4096,-1,0,+INF,0,1,0.221584776588116,65535,0,-NAN,$05 $00 Pixel,$03 $05 Intensity counts,$f0 $05 Error counts,$f1 $00 Status,6
48,1244,0,0,1,95A7_2019-06-17_01-36-40_000_093,SAM_8581,SPECTRUM,RAW,,,2019-06-17 01:36:40,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,11.4136265422117,1,10.85,3.5,4096,-1,0,+INF,0,1,0.221584776588116,65535,0,-NAN,$05 $00 Pixel,$03 $05 Intensity counts,$f0 $05 Error counts,$f1 $00 Status,6
49,1241,0,0,1,95A7_2019-06-17_01-36-40_000_093,SAM_8581,SPECTRUM,RAW,,,2019-06-17 01:36:40,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,11.4136265422117,1,10.85,3.5,4096,-1,0,+INF,0,1,0.221584776588116,65535,0,-NAN,$05 $00 Pixel,$03 $05 Intensity counts,$f0 $05 Error counts,$f1 $00 Status,6
50,1243,0,0,1,95A7_2019-06-17_01-36-40_000_093,SAM_8581,SPECTRUM,RAW,,,2019-06-17 01:36:40,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,11.4136265422117,1,10.85,3.5,4096,-1,0,+INF,0,1,0.221584776588116,65535,0,-NAN,$05 $00 Pixel,$03 $05 Intensity counts,$f0 $05 Error counts,$f1 $00 Status,6
51,1241,0,0,1,95A7_2019-06-17_01-36-40_000_093,SAM_8581,SPECTRUM,RAW,,,2019-06-17 01:36:40,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,11.4136265422117,1,10.85,3.5,4096,-1,0,+INF,0,1,0.221584776588116,65535,0,-NAN,$05 $00 Pixel,$03 $05 Intensity counts,$f0 $05 Error counts,$f1 $00 Status,6
52,1242,0,0,1,95A7_2019-06-17_01-36-40_000_093,SAM_8581,SPECTRUM,RAW,,,2019-06-17 01:36:40,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,11.4136265422117,1,10.85,3.5,4096,-1,0,+INF,0,1,0.221584776588116,65535,0,-NAN,$05 $00 Pixel,$03 $05 Intensity counts,$f0 $05 Error counts,$f1 $00 Status,6
53,1236,0,0,1,95A7_2019-06-17_01-36-40_000_093,SAM_8581,SPECTRUM,RAW,,,2019-06-17 01:36:40,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,11.4136265422117,1,10.85,3.5,4096,-1,0,+INF,0,1,0.221584776588116,65535,0,-NAN,$05 $00 Pixel,$03 $05 Intensity counts,$f0 $05 Error counts,$f1 $00 Status,6
54,1246,0,0,1,95A7_2019-06-17_01-36-40_000_093,SAM_8581,SPECTRUM,RAW,,,2019-06-17 01:36:40,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,11.4136265422117,1,10.85,3.5,4096,-1,0,+INF,0,1,0.221584776588116,65535,0,-NAN,$05 $00 Pixel,$03 $05 Intensity counts,$f0 $05 Error counts,$f1 $00 Status,6
